"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.988618496E1,-3.428139169E-2,4.703560570E-2,7.592024803E-3,5.869583342E-2
1.989622796E1,3.303499372E-2,1.252998015E-2,2.503900534E-1,2.528705006E-1
1.990627196E1,-9.409928718E-3,6.645397134E-3,5.968837738E-2,6.078988778E-2
1.991631496E1,-3.376688696E-2,1.609510062E-3,-9.299528718E-2,9.894906071E-2
1.992635796E1,4.181974316E-2,-1.084062818E-2,4.561705291E-2,6.282774589E-2
1.993640096E1,2.833565273E-3,-1.469685777E-2,1.472586179E-1,1.480173208E-1
1.994644396E1,-2.812670157E-2,-1.389402593E-2,1.131290048E-1,1.173981560E-1
1.995648796E1,5.746201804E-2,-6.802011151E-3,3.199830294E-2,6.612142062E-2
1.996653096E1,1.204652962E-2,1.237077143E-2,-3.940204740E-2,4.301948629E-2
1.997657396E1,-2.260063053E-2,5.042771255E-2,-2.622885525E-2,6.116940036E-2
1.998661696E1,6.228534055E-3,-2.165534589E-3,-4.089893460E-2,4.142712913E-2
1.999666096E1,2.617145204E-2,-6.838675020E-3,1.987468600E-2,3.356658341E-2
2.000670396E1,-8.365424140E-3,3.348165932E-2,2.960562229E-2,4.546971193E-2
2.001674696E1,-2.889514448E-2,-2.183943269E-2,-5.406803370E-2,6.507874048E-2
2.002678996E1,-3.122978922E-2,-4.304263350E-3,-1.479228616E-1,1.512448326E-1
2.003683296E1,-2.430370975E-2,-4.081402207E-3,-2.293219507E-2,3.366323992E-2
2.004687696E1,5.281390644E-2,-6.683394900E-3,7.316971779E-2,9.048637512E-2
2.005691996E1,-1.890744918E-2,-1.804616117E-2,-1.634121358E-2,3.082516551E-2
2.006696296E1,-4.200741137E-2,-6.174001917E-3,-6.424101949E-2,7.700421738E-2
2.007700596E1,2.543768815E-2,-1.374569851E-2,-4.522996724E-2,5.368212125E-2
2.008704996E1,-6.024619262E-2,2.095969168E-2,8.959103823E-3,6.441411291E-2
2.009709296E1,-1.231388990E-1,6.487485766E-3,-3.130774677E-2,1.272220536E-1
2.010713596E1,3.601208986E-2,-1.584303995E-2,-3.699533343E-2,5.400488151E-2
2.011717896E1,-1.099425236E-2,1.728884624E-2,8.141136825E-2,8.394991763E-2
2.012722196E1,-9.375723420E-2,-9.547626078E-3,-4.178186417E-2,1.030887981E-1
2.013726596E1,6.417705643E-2,-3.010227931E-2,-7.351704240E-2,1.021253999E-1
2.014730896E1,4.030615941E-3,-4.900323031E-3,9.308767319E-2,9.330366515E-2
2.015735196E1,-1.418824366E-2,2.041830347E-2,1.974020004E-2,3.174726559E-2
2.016739496E1,4.335857044E-2,-4.125339464E-2,-6.947427750E-2,9.169778314E-2
2.017743896E1,3.225578599E-2,1.292985661E-2,6.614253402E-2,7.471580641E-2
2.018748196E1,-8.125631197E-3,2.378329385E-2,5.656304061E-2,6.189546439E-2
2.019752446E1,-1.211592191E-2,-1.509741945E-3,2.183701158E-2,2.501859227E-2
2.020756746E1,-1.814361324E-3,5.604843082E-2,-2.411859512E-2,6.104445212E-2
2.021761046E1,2.442362563E-2,1.560736061E-2,5.401891708E-2,6.130372417E-2
2.022765446E1,3.087234390E-2,-2.473608851E-2,1.553593504E-1,1.603168845E-1
2.023769746E1,-1.971798291E-2,4.153733178E-2,-1.319014907E-2,4.783438945E-2
2.024774046E1,1.741187303E-2,3.182169875E-2,5.641510606E-2,6.707054514E-2
2.025778346E1,3.940979952E-2,2.468063132E-2,9.847997546E-2,1.089062506E-1
2.026782746E1,-2.848722353E-3,5.156421941E-3,-3.653691173E-2,3.700878037E-2
2.027787046E1,-3.275107713E-2,-1.011138903E-3,-3.938099742E-2,5.123005381E-2
2.028791346E1,1.213195150E-2,-3.402464638E-2,8.336667717E-2,9.085628030E-2
2.029795646E1,3.624840188E-2,-1.703238188E-2,5.028605461E-2,6.428635905E-2
2.030799946E1,-2.994166360E-2,1.889074579E-2,-1.455073768E-1,1.497523295E-1
2.031804346E1,3.398853069E-2,-1.634123186E-2,-7.545247078E-2,8.435242394E-2
2.032808646E1,1.299480638E-2,2.261094538E-2,3.531835198E-2,4.390336924E-2
2.033812946E1,-3.580342649E-2,2.254212183E-2,-5.314709723E-2,6.793118981E-2
2.034817246E1,2.842934523E-2,3.656008132E-3,-4.177133918E-2,5.066003200E-2
2.035821646E1,8.310579085E-3,-4.726213049E-3,3.981076777E-2,4.094264336E-2
2.036825946E1,-3.770582724E-2,2.789202265E-2,-8.442911625E-2,9.658141646E-2
2.037830246E1,-2.531105938E-2,-2.288200038E-2,-1.481953418E-1,1.520726636E-1
2.038834546E1,-2.569254452E-2,-1.387055484E-2,8.172770262E-2,8.678661481E-2
2.039838846E1,-1.730459718E-2,-1.028037356E-2,1.182529199E-1,1.199536920E-1
2.040843246E1,8.064977755E-3,-2.138784491E-2,-2.260241210E-2,3.214580547E-2
2.041847546E1,4.793079158E-3,-2.479854408E-2,-5.014338255E-2,5.614534896E-2
2.042851846E1,-7.259021304E-4,5.276298998E-3,-9.085812986E-2,9.101409795E-2
2.043856146E1,1.995569278E-2,6.525492668E-4,1.017930079E-1,1.037326947E-1
2.044860546E1,-5.080425496E-2,-3.047212483E-2,9.520845830E-2,1.121350670E-1
2.045864846E1,-6.726414875E-2,-2.763823522E-2,-5.732493281E-2,9.259851875E-2
2.046869146E1,3.397214478E-2,5.991879422E-3,-8.973137140E-3,3.564444459E-2
2.047873446E1,-2.624203890E-2,3.579793330E-3,-1.083646935E-1,1.115543201E-1
2.048877746E1,-5.711956764E-2,1.303408323E-3,-1.206397533E-1,1.334851826E-1
2.049882146E1,5.539711495E-2,-3.843436061E-2,2.128678858E-1,2.232907908E-1
2.050886446E1,1.738274202E-2,-1.524344453E-2,1.483538014E-1,1.501445061E-1
2.051890746E1,-2.172676872E-2,3.093710639E-2,-1.766215807E-1,1.806220911E-1
2.052895046E1,5.340251092E-2,-1.193633244E-2,-8.381574333E-2,1.000968683E-1
2.053899346E1,2.362675521E-2,1.127511285E-2,1.116777259E-1,1.147051272E-1
2.054903746E1,3.890237084E-3,-1.596061466E-3,1.896667188E-1,1.897133248E-1
2.055908046E1,-3.970314246E-2,-2.489996586E-2,1.101831776E-1,1.197358779E-1
2.056912346E1,5.949818299E-3,3.703466509E-2,8.234282970E-2,9.048374639E-2
2.057916646E1,1.051043637E-2,3.695962887E-2,4.656781018E-2,6.037420297E-2
2.058921046E1,-6.402084441E-3,1.845399532E-3,-4.833600819E-2,4.879305148E-2
2.059925346E1,3.952251831E-2,5.859894061E-2,1.218618214E-1,1.408764310E-1
2.060929646E1,-3.063822687E-2,2.613246756E-2,2.142226857E-1,2.179746909E-1
2.061933946E1,-2.220605311E-2,1.536785318E-3,-5.311903059E-2,5.759428717E-2
2.062938246E1,-2.427029154E-2,2.781310352E-3,-1.324528831E-1,1.346868553E-1
2.063942646E1,-2.613902055E-2,1.174749479E-2,-1.264653343E-1,1.296716346E-1
2.064946946E1,3.463297380E-2,-3.281704104E-2,-7.392342389E-2,8.798337147E-2
2.065951246E1,-4.330880972E-2,-2.472995806E-2,4.702623188E-2,6.854699344E-2
2.066955546E1,-3.709420163E-2,-1.847973221E-2,-8.305385113E-2,9.281930017E-2
2.067959946E1,8.957770840E-2,-5.894112149E-3,-2.162756431E-1,2.341667359E-1
2.068964246E1,-1.129177513E-2,2.149891460E-2,-5.311435282E-2,5.840241425E-2
2.069968546E1,-6.023678682E-2,6.097787116E-3,-1.700235826E-1,1.804817778E-1
2.070972846E1,3.372749819E-2,-1.361057301E-2,-6.793704450E-2,7.705993672E-2
2.071977246E1,-1.562314124E-2,7.375705233E-3,1.369897377E-1,1.380748776E-1
2.072981546E1,-4.056672139E-2,2.971316538E-2,-1.224202305E-1,1.323451696E-1
2.073985846E1,-1.373543391E-2,-8.373249359E-3,-1.716684043E-1,1.724204585E-1
2.074990146E1,-2.753563258E-2,-1.479482604E-2,-2.542310894E-2,4.029184045E-2
2.075994446E1,-2.174714946E-2,-1.880110066E-2,1.458213723E-1,1.486280341E-1
2.076998846E1,1.808029886E-3,-3.699312245E-2,5.975152731E-2,7.029939613E-2
2.078003146E1,1.728954517E-2,-1.889419016E-2,-5.446155131E-2,6.018288266E-2
2.079007446E1,2.380587644E-2,7.233535666E-3,8.789300680E-2,9.134672646E-2
2.080011746E1,-8.641910646E-3,-8.604205241E-3,4.667247534E-3,1.305749467E-2
2.081016046E1,-4.348751524E-2,1.567145158E-4,-6.613668680E-2,7.915333147E-2
2.082020446E1,-5.059012810E-2,1.997756045E-3,1.881873733E-1,1.948790383E-1
2.083024746E1,1.160068628E-2,-1.120271701E-2,1.227734023E-1,1.238280465E-1
2.084029046E1,1.399809723E-2,1.264465867E-2,-2.167504370E-2,2.873398055E-2
2.085033346E1,-5.201132127E-2,-1.789173072E-2,6.274939477E-2,8.344326284E-2
2.086037746E1,8.158021574E-2,-4.602475002E-2,1.369950002E-1,1.659555341E-1
2.087042046E1,-9.811561627E-3,2.745802221E-2,1.419347280E-1,1.448988500E-1
2.088046346E1,-4.126678842E-2,4.330358377E-2,9.448340356E-2,1.118269276E-1
2.089050646E1,6.274542963E-2,-5.245427527E-2,6.604196191E-2,1.051188882E-1
2.090054946E1,1.611284784E-3,2.378346744E-2,1.335533291E-1,1.356640751E-1
2.091059346E1,-4.862764264E-2,8.460674370E-3,-4.460840821E-3,4.955935573E-2
2.092063646E1,-2.929356827E-3,-2.411610092E-2,-7.421636939E-2,7.809120911E-2
2.093067946E1,6.708629290E-4,4.532473781E-2,1.211274111E-1,1.293314797E-1
2.094072246E1,-4.169591923E-2,1.603782532E-2,-3.320224464E-2,5.566103278E-2
2.095076646E1,4.420083901E-3,-1.822263745E-2,-1.629829502E-1,1.640580498E-1
2.096080946E1,2.733669477E-2,5.844087392E-2,-6.405040026E-3,6.483560105E-2
2.097085246E1,-8.124013619E-2,3.633078824E-2,-7.346500218E-2,1.153992740E-1
2.098089546E1,3.124366037E-4,-3.369814334E-3,-1.767484653E-1,1.767808622E-1
2.099093846E1,1.224702630E-2,1.306572215E-2,-9.501783907E-2,9.669070530E-2
2.100098246E1,3.129611401E-2,2.655417971E-2,-5.130580902E-2,6.570279485E-2
2.101102546E1,2.498836388E-2,-1.246546892E-2,-7.525366545E-2,8.026780431E-2
2.102106846E1,-2.508828046E-2,-2.439643837E-2,-1.176161581E-1,1.227117300E-1
2.103111146E1,3.897520979E-2,1.076633200E-2,-1.104310995E-1,1.176010571E-1
2.104115546E1,4.173110303E-2,4.956931388E-3,5.737287998E-2,7.111753290E-2
2.105119846E1,-2.345673828E-2,-1.621705161E-2,6.844867587E-2,7.415141645E-2
2.106124146E1,4.582237926E-3,-7.025064155E-4,3.237544835E-2,3.270565815E-2
2.107128446E1,6.305736488E-2,2.115513487E-2,6.875331581E-2,9.565975868E-2
2.108132746E1,-2.113593042E-2,1.639202954E-2,4.836232066E-3,2.718115759E-2
2.109137146E1,-3.903392863E-2,1.835649300E-2,-5.833474696E-2,7.255033509E-2
2.110141446E1,2.472065734E-3,-1.028669586E-2,1.486853385E-1,1.490612529E-1
2.111145746E1,-1.548805457E-2,-2.548846984E-3,2.173948002E-1,2.179607203E-1
2.112150046E1,-9.141267431E-2,-3.433887027E-3,-1.013088584E-2,9.203642460E-2
2.113154446E1,2.960958743E-2,-4.391222410E-3,-1.479971212E-1,1.509939018E-1
2.114158746E1,-2.411502512E-3,-4.523332939E-3,1.600634354E-1,1.601454940E-1
2.115163046E1,-6.461630110E-2,-8.626251072E-3,1.347666264E-1,1.497054513E-1
2.116167346E1,-1.792019022E-2,-2.175435570E-2,-2.061260462E-2,3.491797071E-2
2.117171646E1,5.279987769E-3,1.984298313E-3,1.177026969E-1,1.178377723E-1
2.118176046E1,-5.662637327E-2,6.435345048E-3,3.911670327E-2,6.912363048E-2
2.119180346E1,-3.963098416E-2,-2.819477138E-2,-1.289866537E-1,1.378517931E-1
2.120184746E1,2.626226661E-2,1.823874470E-4,2.204809606E-2,3.429079253E-2
2.121189046E1,-5.094419985E-2,9.400066109E-3,1.509294999E-1,1.595725123E-1
2.122193446E1,3.019835637E-2,-4.134568015E-2,1.114116776E-1,1.226130821E-1
2.123197746E1,1.293654094E-2,-2.607971471E-2,-7.255692959E-2,7.817936839E-2
2.124202046E1,-2.647340591E-2,4.407199927E-2,-1.542863864E-1,1.626267855E-1
2.125206346E1,3.537959243E-2,-4.090050604E-2,-8.338714242E-3,5.471838000E-2
2.126210646E1,-2.917965492E-2,-7.672131658E-3,6.920062780E-2,7.549199132E-2
2.127215046E1,-6.082196977E-2,8.120357282E-3,-2.974478602E-2,6.819094152E-2
2.128219346E1,1.532843815E-2,-2.250903938E-2,-4.516155481E-2,5.273693111E-2
2.129223646E1,-1.775637111E-2,2.001840874E-2,-6.656528771E-2,7.174233709E-2
2.130227946E1,-6.219620249E-2,-6.527959462E-4,-2.041327304E-1,2.133986067E-1
2.131232346E1,3.197475876E-2,-3.065754552E-2,1.336205721E-2,4.626894064E-2
2.132236646E1,6.768840079E-2,4.408832579E-2,1.395508182E-1,1.612449408E-1
2.133240946E1,-7.933242727E-2,9.028992668E-2,-2.465829313E-2,1.226944836E-1
2.134245246E1,-3.354375858E-2,4.518730083E-2,-2.062324655E-1,2.137730238E-1
2.135249546E1,6.403736279E-2,4.527817936E-2,-6.926728606E-2,1.046367731E-1
2.136253946E1,-5.279474767E-2,6.880810604E-2,8.835435212E-2,1.238076426E-1
2.137258246E1,-2.791593228E-2,4.715953013E-3,9.329466462E-2,9.749581496E-2
2.138262546E1,2.763648791E-3,3.225295831E-2,-8.612948656E-4,3.238260186E-2
2.139266846E1,9.978805699E-3,5.885947974E-2,3.820746124E-2,7.087894619E-2
2.140271246E1,5.574523441E-2,1.687447965E-2,-2.555876434E-2,6.360447829E-2
2.141275546E1,-9.957424533E-3,1.629777974E-2,-3.274440765E-2,3.790731012E-2
2.142279846E1,2.192677776E-2,3.610176011E-2,1.482310098E-1,1.541316092E-1
2.143284146E1,5.210766328E-2,1.792389041E-2,1.173974723E-1,1.296867029E-1
2.144288446E1,1.063303147E-2,2.532164147E-3,-5.773657680E-2,5.876210951E-2
2.145292846E1,-1.113180925E-2,-1.309245489E-2,-4.546327114E-2,4.860286591E-2
2.146297146E1,2.375934996E-2,-4.452284700E-2,-2.106225550E-2,5.468463425E-2
2.147301446E1,-2.453186079E-2,-2.103089067E-2,9.495001137E-2,1.002976332E-1
2.148305746E1,-3.044959935E-2,-2.994884471E-2,8.776612222E-2,9.760637075E-2
2.149310146E1,7.480192236E-2,-3.341823530E-2,1.426954508E-2,8.316084389E-2
2.150314446E1,-3.117719397E-3,-4.357547930E-2,3.941841960E-2,5.884177405E-2
2.151318746E1,-7.637928644E-2,-2.787093613E-2,-2.240302205E-2,8.433551965E-2
2.152323046E1,1.745533200E-3,-3.591613842E-2,7.987296581E-4,3.596739988E-2
2.153327346E1,-1.800602437E-2,4.193486022E-3,1.195018852E-1,1.209235411E-1
2.154331746E1,-5.763341912E-2,6.880409522E-3,8.163239300E-2,1.001638589E-1
2.155336046E1,-8.425570519E-3,-9.085339727E-3,-1.243398714E-1,1.249557412E-1
2.156340346E1,4.686375238E-2,-5.831693122E-3,-9.440329671E-2,1.055566311E-1
2.157344646E1,-3.951167355E-2,1.528554448E-2,9.585106730E-2,1.047962181E-1
2.158349046E1,-6.538478740E-3,-8.654637476E-3,-1.910870075E-2,2.197263977E-2
2.159353346E1,3.418275418E-3,6.604612805E-5,-9.694683552E-2,9.700710224E-2
2.160357646E1,-2.497382350E-2,5.005781220E-2,5.049830854E-2,7.536282630E-2
2.161361946E1,3.448348151E-2,-1.138470246E-2,-5.577951372E-2,6.655881683E-2
2.162366246E1,-1.147873985E-2,5.483975653E-3,-9.963889360E-2,1.004477206E-1
2.163370646E1,-3.070099993E-2,4.744227041E-2,-9.589550614E-2,1.113070910E-1
2.164374946E1,1.961808460E-2,2.261996289E-2,-5.562982500E-2,6.317601913E-2
2.165379246E1,-1.368330918E-2,2.651175999E-2,2.340757370E-2,3.792124569E-2
2.166383546E1,-1.197439188E-2,1.120292715E-2,-1.111637557E-1,1.123666864E-1
2.167387846E1,5.104912539E-2,-1.848537843E-2,3.822441816E-2,6.639901025E-2
2.168392246E1,2.471138402E-3,3.433512440E-2,5.484220505E-2,6.475086677E-2
2.169396546E1,-7.144051796E-2,8.525112513E-3,-1.192487007E-1,1.392719562E-1
2.170400846E1,3.875476976E-2,-6.618463397E-3,7.040924728E-2,8.064241030E-2
2.171405146E1,8.224348642E-3,1.997975316E-3,6.233014941E-2,6.290214099E-2
2.172409546E1,-3.707367699E-2,-1.538174031E-2,1.338369191E-2,4.231050306E-2
2.173413846E1,-1.193583908E-2,-4.408047773E-2,-2.643058419E-2,5.276484201E-2
2.174418146E1,8.456263833E-3,-1.290734483E-2,5.151396990E-4,1.543934317E-2
2.175422446E1,3.684348855E-3,4.136822848E-3,1.213139373E-1,1.214403521E-1
2.176426846E1,-1.071181357E-2,-3.760237492E-2,4.781677544E-2,6.176670270E-2
2.177431146E1,1.481682619E-2,-3.251465776E-2,9.496813774E-2,1.014676722E-1
2.178435446E1,-2.274843490E-2,9.651779607E-3,1.449653399E-1,1.470564446E-1
2.179439746E1,2.678860738E-3,-2.001200421E-2,-9.618669748E-2,9.828294552E-2
2.180444046E1,-8.555566000E-3,5.607004724E-3,-2.598444164E-2,2.792539022E-2
2.181448446E1,-1.574430194E-2,3.704319838E-2,1.690582073E-1,1.737836558E-1
2.182452746E1,-7.669902407E-4,-1.249135198E-2,1.045441228E-1,1.052905303E-1
2.183457046E1,-3.798152574E-2,-5.454063490E-3,3.164571583E-2,4.973725401E-2
2.184461346E1,-2.746258121E-2,1.346214510E-2,-4.993522167E-2,5.855722911E-2
2.185465646E1,6.592354666E-2,-2.224765057E-3,-2.448872387E-2,7.036022442E-2
2.186470046E1,-3.119293121E-2,2.280828891E-2,1.937007129E-2,4.322518551E-2
2.187474346E1,-4.055249621E-2,-2.733491091E-3,-2.853031933E-2,4.965839349E-2
2.188478646E1,4.534168560E-2,-2.104007263E-2,5.230217457E-2,7.234687674E-2
2.189482946E1,-2.241428023E-2,-1.615851550E-2,-5.775879622E-3,2.822867986E-2
2.190487346E1,-8.063504074E-2,5.908748461E-3,-2.433342183E-1,2.564146347E-1
2.191491646E1,-3.266053665E-3,-4.309524016E-2,-1.693891597E-1,1.748157723E-1
2.192495946E1,3.872662090E-2,-2.193044825E-2,1.362769622E-1,1.433600577E-1
2.193500246E1,-6.509702445E-2,-2.458862904E-2,4.556676686E-2,8.317784267E-2
2.194504546E1,9.873688293E-3,-4.944367183E-2,-1.410968220E-1,1.498348410E-1
2.195508946E1,3.710433832E-2,-3.807815555E-2,-8.077343702E-2,9.670070310E-2
2.196513246E1,-5.222143731E-3,1.688695067E-2,-8.975476027E-2,9.147872364E-2
2.197517546E1,-9.401786013E-3,-3.223853214E-2,5.933403611E-2,6.817803441E-2
2.198521846E1,2.109220878E-3,2.073870348E-3,7.789368331E-2,7.794982778E-2
2.199526246E1,-8.254011841E-3,-2.382795196E-3,-2.060324907E-2,2.232264090E-2
2.200530546E1,-5.559220639E-2,3.865740448E-3,-4.125970781E-2,6.933830722E-2
2.201534846E1,-8.472035327E-3,1.179305739E-2,-1.484397554E-1,1.491482906E-1
2.202539146E1,1.746811365E-2,3.049131101E-2,9.630364180E-3,3.643623136E-2
2.203543446E1,-1.365491820E-2,-9.960777545E-3,2.175485820E-1,2.182041691E-1
2.204547846E1,-2.164413340E-2,3.272103706E-2,5.603445232E-2,6.840317700E-2
2.205552146E1,-2.828060896E-2,6.723589939E-2,-4.171286702E-2,8.402631900E-2
2.206556446E1,-1.190608452E-2,5.681776908E-2,-3.333029866E-2,6.693969331E-2
2.207560746E1,-9.562456536E-3,2.622619660E-2,1.003417289E-1,1.041523717E-1
2.208565146E1,-4.867145564E-2,7.972916085E-3,2.209931767E-1,2.264298172E-1
2.209569446E1,1.524074476E-2,6.041964479E-3,-1.012620807E-2,1.926981384E-2
2.210573746E1,4.699110291E-2,-4.694756856E-2,4.032064497E-2,7.770451954E-2
2.211578046E1,-1.594886313E-2,-1.854739546E-2,7.684527755E-2,8.064470717E-2
2.212582346E1,2.900973163E-2,-6.940754615E-3,-5.817453325E-2,6.537595064E-2
2.213586746E1,5.172392149E-2,1.415606341E-2,1.630671501E-1,1.716585379E-1
2.214591046E1,-1.447383903E-2,-1.935802968E-3,1.525912786E-1,1.532884133E-1
2.215595346E1,2.515303838E-2,-2.844099398E-2,-8.586460769E-2,9.388448398E-2
2.216599646E1,-7.677791580E-3,2.277776462E-2,-7.972737014E-2,8.327201567E-2
2.217604046E1,1.194015369E-2,1.433481462E-2,-5.817219436E-2,6.109057519E-2
2.218608346E1,1.135014451E-2,7.542085927E-4,-6.917256117E-4,1.139618775E-2
2.219612646E1,-3.471143384E-2,1.065283206E-2,3.538267136E-2,5.069812524E-2
2.220616921E1,2.250608379E-2,-6.213900028E-3,-6.445853591E-2,6.855683199E-2
2.221621221E1,6.523934933E-2,8.501513517E-3,-7.253880322E-2,9.793021192E-2
2.222625621E1,-1.800211519E-2,4.200895540E-3,-1.256771296E-1,1.270293847E-1
2.223629921E1,-3.236411251E-2,3.287332049E-3,-8.376487255E-2,8.985986982E-2
2.224634221E1,3.301885220E-2,1.217924771E-2,8.044540823E-2,8.780684700E-2
2.225638521E1,-2.577611402E-2,4.679097282E-3,2.775556326E-2,3.816638963E-2
2.226642921E1,-5.411836543E-2,-1.387183391E-2,-1.455839753E-1,1.559356249E-1
2.227647221E1,-3.587712196E-3,-2.132278550E-2,-7.118926585E-2,7.440056742E-2
2.228651521E1,4.747427022E-2,2.498615747E-3,1.338486135E-2,4.938829747E-2
2.229655821E1,-1.021037325E-1,5.648867134E-3,-1.371055126E-2,1.031749055E-1
2.230660121E1,-4.028014387E-3,-5.663099622E-2,5.275182545E-2,7.749870787E-2
2.231664521E1,3.343985858E-2,-1.080104071E-2,3.619426489E-4,3.514281754E-2
2.232668821E1,-4.765770377E-2,3.880198603E-2,-2.673230052E-2,6.701840597E-2
2.233673121E1,9.667121696E-3,-5.637582008E-2,3.718478322E-2,6.822312243E-2
2.234677421E1,-1.737325400E-2,1.226621591E-2,4.825940967E-2,5.273765854E-2
2.235681721E1,-2.131197044E-2,1.296901468E-2,8.448291063E-2,8.808948640E-2
2.236686121E1,8.942633404E-3,-3.628859692E-2,7.549983323E-2,8.424403704E-2
2.237690421E1,-6.167138748E-2,9.328382900E-3,-3.935176134E-4,6.237414222E-2
2.238694721E1,2.550811283E-3,-2.693408428E-2,9.061605513E-2,9.456860463E-2
2.239699021E1,4.323156252E-2,-2.966207533E-2,9.764967084E-2,1.108344032E-1
2.240703421E1,-2.795144727E-2,5.678229293E-2,5.618531048E-2,8.463038053E-2
2.241707721E1,7.648295118E-4,4.671760853E-3,8.372511148E-2,8.385883738E-2
2.242712021E1,3.247560704E-2,3.764813852E-2,4.420845866E-2,6.653146025E-2
2.243716321E1,-6.177639525E-2,1.375664377E-2,7.249904215E-2,9.623761931E-2
2.244720621E1,8.977264452E-3,-3.356314575E-2,2.742928863E-3,3.485110742E-2
2.245725021E1,3.185040036E-2,-1.092305565E-3,-7.509520590E-2,8.157776096E-2
2.246729321E1,-6.775796895E-3,-7.719530649E-3,6.666001260E-2,6.744671865E-2
2.247733621E1,-8.172287866E-3,-3.213673577E-2,-2.435189903E-2,4.114086850E-2
2.248737921E1,4.506286934E-2,-2.329848658E-2,-1.310805416E-1,1.405545804E-1
2.249742321E1,1.429217106E-2,2.486971566E-2,7.743643105E-2,8.257826448E-2
2.250746621E1,-2.644114573E-2,2.592081662E-2,-1.054796773E-1,1.117899157E-1
2.251750921E1,2.984409733E-3,9.435021495E-3,-2.244839644E-1,2.247019729E-1
2.252755221E1,2.014202710E-2,2.947505579E-2,-1.357197225E-2,3.819265113E-2
2.253759521E1,-1.502487515E-2,2.470706256E-2,-1.596582234E-2,3.303170139E-2
2.254763921E1,-4.613504313E-2,-2.707631780E-2,-3.961664021E-2,6.656611279E-2
2.255768221E1,-1.987010188E-2,9.261267828E-3,-7.269901693E-2,7.593246402E-2
2.256772521E1,4.199383487E-2,1.008052669E-2,-1.162590194E-1,1.240212029E-1
2.257776821E1,1.244878151E-2,-2.603233399E-2,5.348798990E-2,6.077515642E-2
2.258781221E1,-1.582096442E-2,-3.909094811E-2,4.345767617E-2,6.055555101E-2
2.259785521E1,4.460548460E-3,-1.621912555E-2,4.869678140E-2,5.152021976E-2
2.260789821E1,9.218797856E-3,-1.261803556E-2,7.803577065E-2,7.958506491E-2
2.261794121E1,-4.639062127E-2,-2.941473811E-2,-8.093482018E-2,9.781493586E-2
2.262798421E1,-3.408401161E-2,3.328198604E-3,-7.285630703E-2,8.050365350E-2
2.263802821E1,3.542794388E-2,-1.944191895E-2,1.278786063E-1,1.341121373E-1
2.264807121E1,1.304992553E-2,-2.976562587E-2,1.471866971E-1,1.507322688E-1
2.265811421E1,-8.886592867E-2,-1.456395239E-2,-4.666311979E-2,1.014234132E-1
2.266815721E1,7.155589084E-2,-3.735431593E-2,-4.651460052E-2,9.316221602E-2
2.267820021E1,5.654499647E-2,2.235276341E-2,5.647357821E-2,8.298341819E-2
2.268824421E1,-7.507467213E-2,3.628563677E-2,3.611415803E-2,9.086851072E-2
2.269828721E1,2.839157815E-2,-4.290703291E-2,1.157473880E-1,1.266670952E-1
2.270833021E1,-4.738894198E-3,2.193529048E-2,1.700843936E-1,1.715584887E-1
2.271837321E1,-6.552408133E-2,4.418245682E-2,-4.022767425E-2,8.867784673E-2
2.272841721E1,-5.018486124E-2,1.220593477E-2,-1.484561276E-1,1.571837364E-1
2.273846021E1,8.078860324E-3,4.621360595E-2,1.139464456E-1,1.232264494E-1
2.274850321E1,-3.757082508E-2,9.573390372E-3,2.287576944E-1,2.320200410E-1
2.275854621E1,-1.828505647E-2,-4.498628452E-2,4.808223903E-2,6.833747724E-2
2.276858921E1,5.775483107E-2,2.812145278E-2,-1.078922385E-1,1.255673992E-1
2.277863321E1,-1.079951038E-2,6.000441025E-2,-2.391686618E-2,6.549179462E-2
2.278867621E1,-9.565501199E-3,3.702748398E-2,-7.331414402E-2,8.268915948E-2
2.279871921E1,-3.011756429E-2,-1.330148371E-2,-3.200298071E-2,4.591500759E-2
